url,caption,time,tokens
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=518&GameID=0022400860&Season=2024-25&flag=1&title=Kispert%208%27%20Driving%20Floating%20Jump%20Shot%20(10%20PTS)%20(Holmes%203%20AST),A player with jersey number 24 and jersey color white performed a 2PT Shot that was made.,35.73719906806946,29025.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=154&GameID=0022400860&Season=2024-25&flag=1&title=Green%201%27%20Pullup%20Jump%20Shot%20(8%20PTS),A player with jersey number 10 and jersey color purple performed a Block.,49.12079310417175,29410.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=48&GameID=0022400384&Season=2024-25&flag=1&title=McCollum%2011%27%20Step%20Back%20Jump%20Shot%20(4%20PTS),A player with jersey number 11 and jersey color blue performed a Steal.,43.644418716430664,29677.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=55&GameID=0022400394&Season=2024-25&flag=1&title=Sochan%201%27%20Reverse%20Layup%20(4%20PTS)%20(Wembanyama%201%20AST),A player with jersey number 10 and jersey color black performed a 2PT Shot that was made.,29.066903114318848,27445.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=237&GameID=0022400919&Season=2024-25&flag=1&title=Beasley%208%27%20Driving%20Floating%20Jump%20Shot%20(4%20PTS)%20(Schroder%201%20AST),A player with jersey number Unknown and jersey color blue performed a 2PT Shot that was made.,33.837684869766235,28268.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=147&GameID=0022400378&Season=2024-25&flag=1&title=MISS%20Jackson%20Jr.%2010%27%20Driving%20Floating%20Jump%20Shot,A player with jersey number 22 and jersey color white performed a Steal.,79.22694706916809,35264.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=609&GameID=0022400884&Season=2024-25&flag=1&title=Lillard%201%27%20Driving%20Layup%20(20%20PTS),A player with jersey number Unknown and jersey color white performed a 3PT Shot that was missed.,46.46557903289795,30648.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=94&GameID=0022400894&Season=2024-25&flag=1&title=Sensabaugh%203%27%20Driving%20Layup%20(8%20PTS)%20(Martin%201%20AST),A player with jersey number 22 and jersey color white performed a 3PT Shot that was missed.,64.51775598526001,33235.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=46&GameID=0022400901&Season=2024-25&flag=1&title=Moody%203%27%20Running%20Layup%20(2%20PTS)%20(Curry%201%20AST),A player with jersey number 4 and jersey color white performed a 2PT Shot that was made.,24.88131308555603,27590.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=69&GameID=0022400898&Season=2024-25&flag=1&title=MISS%20Cunningham%2027%27%203PT%20Pullup%20Jump%20Shot,A player with jersey number 10 and jersey color blue performed a 3PT Shot that was missed.,39.58435893058777,28518.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=152&GameID=0022401222&Season=2024-25&flag=1&title=MISS%20Salaun%2030%27%203PT%20Jump%20Shot,A player with jersey number 31 and jersey color teal performed a 3PT Shot that was missed.,27.45020580291748,27626.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=311&GameID=0022400860&Season=2024-25&flag=1&title=Green%2025%27%203PT%20Jump%20Shot%20(11%20PTS)%20(Smith%20Jr.%202%20AST),A player with jersey number 10 and jersey color purple performed a 3PT Shot that was missed.,49.21862983703613,30140.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=288&GameID=0022401226&Season=2024-25&flag=1&title=Powell%2024%27%203PT%20Jump%20Shot%20(16%20PTS)%20(Zubac%203%20AST),A player with jersey number 24 and jersey color red performed a 2PT Shot that was missed.,48.929190158843994,30404.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=624&GameID=0022400367&Season=2024-25&flag=1&title=Garza%2025%27%203PT%20Jump%20Shot%20(5%20PTS)%20(Dillingham%205%20AST),A player with jersey number 55 and jersey color white performed a 3PT Shot that was made.,30.25109100341797,27370.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=314&GameID=0022400363&Season=2024-25&flag=1&title=MISS%20Brown%2026%27%203PT%20Jump%20Shot,A player with jersey number Unknown and jersey color black performed a 3PT Shot that was missed.,57.2878360748291,31430.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=40&GameID=0022400870&Season=2024-25&flag=1&title=MISS%20Wagner%2028%27%203PT%20Jump%20Shot,A player with jersey number 22 and jersey color white performed a 3PT Shot that was missed.,30.31163001060486,27757.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=432&GameID=0022400382&Season=2024-25&flag=1&title=BUCKS%20Rebound,A player with jersey number 1 and jersey color white performed a Block.,28.903503894805908,28137.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=162&GameID=0022400863&Season=2024-25&flag=1&title=MISS%20Castle%2032%27%203PT%20Pullup%20Jump%20Shot,A player with jersey number 5 and jersey color black performed a 3PT Shot that was missed.,23.070597887039185,26168.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=209&GameID=0022401228&Season=2024-25&flag=1&title=Doncic%2029%27%203PT%20Jump%20Shot%20(24%20PTS)%20(Dinwiddie%202%20AST),A player with jersey number 11 and jersey color white performed a 3PT Shot that was missed.,28.615621089935303,28043.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=425&GameID=0022400872&Season=2024-25&flag=1&title=George%2026%27%203PT%20Pullup%20Jump%20Shot%20(8%20PTS),A player with jersey number 3 and jersey color purple performed a 2PT Shot that was missed.,61.308717012405396,32722.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=645&GameID=0022400869&Season=2024-25&flag=1&title=Burks%2027%27%203PT%20Pullup%20Jump%20Shot%20(12%20PTS)%20(Robinson%205%20AST),A player with jersey number 14 and jersey color black performed a 3PT Shot that was made.,72.29928016662598,29831.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=82&GameID=0022401219&Season=2024-25&flag=1&title=SUNS%20Rebound,A player with jersey number Unknown and jersey color white performed a 2PT Shot that was missed.,72.11599016189575,30121.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=560&GameID=0022400926&Season=2024-25&flag=1&title=Simons%2028%27%203PT%20Jump%20Shot%20(28%20PTS)%20(Clingan%203%20AST),A player with jersey number 2 and jersey color blue performed a 2PT Shot that was missed.,50.42103600502014,30964.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=85&GameID=0022400873&Season=2024-25&flag=1&title=MISS%20DiVincenzo%2024%27%203PT%20Jump%20Shot,A player with jersey number 35 and jersey color purple performed a Steal.,63.02669095993042,32560.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=121&GameID=0022400874&Season=2024-25&flag=1&title=Knecht%2026%27%203PT%20Step%20Back%20Jump%20Shot%20(8%20PTS),A player with jersey number 2 and jersey color white performed a 3PT Shot that was made.,41.673529863357544,29283.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=496&GameID=0022400374&Season=2024-25&flag=1&title=Mitchell%2025%27%203PT%20Step%20Back%20Jump%20Shot%20(27%20PTS),A player with jersey number 45 and jersey color white performed a 3PT Shot that was missed.,36.606379985809326,28821.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=278&GameID=0022400879&Season=2024-25&flag=1&title=Holiday%2026%27%203PT%20Running%20Jump%20Shot%20(8%20PTS)%20(Whitmore%201%20AST),A player with jersey number 0 and jersey color black performed a 3PT Shot that was made.,58.09300184249878,31842.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=378&GameID=0022400397&Season=2024-25&flag=1&title=MISS%20Walter%203PT%20Jump%20Shot,A player with jersey number Unknown and jersey color red performed a 3PT Shot that was missed.,49.09936809539795,29229.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=385&GameID=0022400374&Season=2024-25&flag=1&title=Strus%2028%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Wade%202%20AST),A player with jersey number 1 and jersey color white performed a 3PT Shot that was missed.,146.02828693389893,34562.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=300&GameID=0022400872&Season=2024-25&flag=1&title=Sensabaugh%203PT%20Jump%20Shot%20(17%20PTS)%20(George%203%20AST),A player with jersey number 22 and jersey color purple performed a 2PT Shot that was missed.,79.7417151927948,32254.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=295&GameID=0022401224&Season=2024-25&flag=1&title=Wilson%2028%27%203PT%20Jump%20Shot%20(9%20PTS)%20(Simmons%204%20AST),A player with jersey number 22 and jersey color black performed a 3PT Shot that was made.,39.81648468971253,28066.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=345&GameID=0022400905&Season=2024-25&flag=1&title=Quickley%2025%27%203PT%20Jump%20Shot%20(13%20PTS)%20(Shead%203%20AST),A player with jersey number 14 and jersey color purple performed a 3PT Shot that was missed.,79.56268191337585,29455.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=185&GameID=0022400887&Season=2024-25&flag=1&title=MISS%20Alexander-Walker%2025%27%203PT%20Jump%20Shot,A player with jersey number 9 and jersey color blue performed a 3PT Shot that was missed.,38.01976203918457,28172.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=523&GameID=0022400394&Season=2024-25&flag=1&title=Champagnie%2027%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Paul%205%20AST),A player with jersey number 30 and jersey color black performed a 3PT Shot that was made.,21.572340965270996,26397.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=182&GameID=0022400885&Season=2024-25&flag=1&title=Anunoby%2025%27%203PT%20Jump%20Shot%20(9%20PTS)%20(Payne%202%20AST),A player with jersey number 8 and jersey color white performed a 3PT Shot that was made.,34.93005609512329,26520.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=396&GameID=0022400864&Season=2024-25&flag=1&title=Grimes%2025%27%203PT%20Jump%20Shot%20(27%20PTS)%20(Maxey%205%20AST),A player with jersey number Unknown and jersey color white performed a Turnover.,97.89922881126404,34417.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=551&GameID=0022400910&Season=2024-25&flag=1&title=LaRavia%2027%27%203PT%20Jump%20Shot%20(4%20PTS)%20(Murray%201%20AST),A player with jersey number 0 and jersey color white performed a 3PT Shot that was made.,45.279025077819824,28890.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=245&GameID=0022400868&Season=2024-25&flag=1&title=Haliburton%2025%27%203PT%20Step%20Back%20Jump%20Shot%20(11%20PTS),A player with jersey number 0 and jersey color blue performed a 3PT Shot that was made.,36.7745361328125,27962.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=551&GameID=0022400402&Season=2024-25&flag=1&title=O%27Neale%2027%27%203PT%20Jump%20Shot%20(6%20PTS)%20(Beal%202%20AST),A player with jersey number 00 and jersey color purple performed a 3PT Shot that was made.,36.50905203819275,27888.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=136&GameID=0022400873&Season=2024-25&flag=1&title=Jones%2032%27%203PT%20Pullup%20Jump%20Shot%20(6%20PTS),A player with jersey number Unknown and jersey color purple performed a 3PT Shot that was made.,47.82116413116455,29338.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=326&GameID=0022400871&Season=2024-25&flag=1&title=Jal.%20Williams%2027%27%203PT%20Step%20Back%20Jump%20Shot%20(22%20PTS),A player with jersey number Unknown and jersey color blue performed a 2PT Shot that was missed.,84.8354058265686,29618.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=392&GameID=0022400860&Season=2024-25&flag=1&title=Sarr%2027%27%203PT%20Jump%20Shot%20(7%20PTS)%20(George%205%20AST),A player with jersey number 32 and jersey color white performed a 3PT Shot that was missed.,44.88031888008118,29698.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=41&GameID=0022400382&Season=2024-25&flag=1&title=Middleton%2027%27%203PT%20Jump%20Shot%20(5%20PTS)%20(Portis%203%20AST),A player with jersey number 22 and jersey color green performed a 3PT Shot that was made.,22.24223899841309,26680.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=58&GameID=0022400384&Season=2024-25&flag=1&title=Towns%2026%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Anunoby%202%20AST),A player with jersey number 32 and jersey color blue performed a 3PT Shot that was made.,24.261119842529297,26049.0
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=292&GameID=0022400382&Season=2024-25&flag=1&title=Rollins%203PT%20Jump%20Shot%20(6%20PTS)%20(Portis%205%20AST),A player with jersey number 13 and jersey color green performed a 3PT Shot that was made.,31.688626050949097,27856.0
