url,caption,time,n_frames_requested,n_frames_used,action
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=700&GameID=0022400894&Season=2024-25&flag=1&title=Filipowski%203%27%20Layup%20(23%20PTS),"""A player with jersey number 20 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 1.""",7.9266180992126465,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=221&GameID=0022401223&Season=2024-25&flag=1&title=Walter%207%27%20Driving%20Floating%20Jump%20Shot%20(4%20PTS),"""A player with jersey number 11 and jersey color red performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",7.920888900756836,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=524&GameID=0022401218&Season=2024-25&flag=1&title=DiVincenzo%203%27%20Driving%20Layup%20(5%20PTS)%20(Conley%206%20AST),"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",0.9853110313415528,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=429&GameID=0022400368&Season=2024-25&flag=1&title=Porter%20Jr.%2013%27%20Step%20Back%20Jump%20Shot%20(4%20PTS),"""A player with jersey number 33 and jersey color blue performed a 2PT Shot that was made and was assisted by player with jersey number 25.""",14.58861494064331,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=381&GameID=0022400864&Season=2024-25&flag=1&title=Oubre%20Jr.%201%27%20Driving%20Reverse%20Layup%20(17%20PTS),"""A player with jersey number 23 and jersey color blue performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",7.939839124679565,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=607&GameID=0022401227&Season=2024-25&flag=1&title=Anthony%202%27%20Driving%20Layup%20(4%20PTS),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 7.""",7.830660104751587,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=17&GameID=0022400868&Season=2024-25&flag=1&title=Bulls%20Rebound,"""A player with jersey number 12 and jersey color red performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",11.15856122970581,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=31&GameID=0022401219&Season=2024-25&flag=1&title=Nurkic%202%27%20Cutting%20Dunk%20Shot%20(3%20PTS)%20(Jones%201%20AST),"""A player with jersey number 1 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 11.""",14.513306140899658,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=47&GameID=0022400910&Season=2024-25&flag=1&title=Vassell%2014%27%20Pullup%20Jump%20Shot%20(4%20PTS),"""A player with jersey number 40 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 3.""",11.098376989364624,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=412&GameID=0022400402&Season=2024-25&flag=1&title=Beal%208%27%20Driving%20Layup%20(17%20PTS)%20(Jones%202%20AST),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 10.""",1.133436918258667,,0,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=785&GameID=0022400919&Season=2024-25&flag=1&title=Cunningham%206%27%20Running%20Layup%20(29%20PTS),"""A player with jersey number 2 and jersey color blue performed a 2PT Shot that was made and was assisted by player with jersey number 17.""",14.606854915618896,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=337&GameID=0022400905&Season=2024-25&flag=1&title=Barnes%2011%27%20Turnaround%20Fadeaway%20(6%20PTS),"""A player with jersey number 11 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 23.""",7.94132924079895,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=486&GameID=0022401222&Season=2024-25&flag=1&title=Maxey%201%27%20Driving%20Layup%20(30%20PTS)%20(Oubre%20Jr.%204%20AST),"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",1.0345656871795654,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=585&GameID=0022400901&Season=2024-25&flag=1&title=Post%2014%27%20Floating%20Jump%20Shot%20(10%20PTS)%20(Curry%204%20AST),"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",1.0567560195922852,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=73&GameID=0022400885&Season=2024-25&flag=1&title=MISS%20Curry%203%27%20Driving%20Finger%20Roll%20Layup,"""A player with jersey number 30 and jersey color blue performed a 2PT Shot that was made and was assisted by player with jersey number 4.""",14.723562955856323,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=525&GameID=0022400884&Season=2024-25&flag=1&title=Capela%201%27%20Layup%20(8%20PTS)%20(Young%2010%20AST),"""A player with jersey number 11 and jersey color red performed a 2PT Shot that was made and was assisted by player with jersey number 15.""",11.211657047271729,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=484&GameID=0022400375&Season=2024-25&flag=1&title=J.%20Williams%2012%27%20Pullup%20Jump%20Shot%20(24%20PTS)%20(Caruso%204%20AST),"""A player with jersey number 55 and jersey color red performed a 2PT Shot that was made and was assisted by player with jersey number 5.""",7.76945686340332,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=320&GameID=0022400910&Season=2024-25&flag=1&title=LaVine%2017%27%20Fadeaway%20Jumper%20(23%20PTS)%20(Valan%C4%8Di%C5%ABnas%204%20AST),"""A player with jersey number 13 and jersey color white performed a Free Throw.""",10.886085033416748,,3,Free Throw
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=448&GameID=0022400887&Season=2024-25&flag=1&title=TIMBERWOLVES%20Rebound,"""A player with jersey number 11 and jersey color blue performed a Block.""",17.471606016159058,,5,Block
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=232&GameID=0022400886&Season=2024-25&flag=1&title=Horton-Tucker%201%27%20Driving%20Finger%20Roll%20Layup%20(12%20PTS),"""A player with jersey number 5 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 35.""",28.965027809143063,,8,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=482&GameID=0022401223&Season=2024-25&flag=1&title=MISS%20Vucevic%203%27%20Reverse%20Layup,"""A player with jersey number 2 and jersey color black performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",7.809721946716309,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=399&GameID=0022400367&Season=2024-25&flag=1&title=Randle%202%27%20Running%20Layup%20(23%20PTS)%20(Edwards%206%20AST),"""A player with jersey number 11 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 1.""",11.169495820999146,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=611&GameID=0022400860&Season=2024-25&flag=1&title=Smith%20Jr.%2015%27%20Pullup%20Jump%20Shot%20(12%20PTS)%20(Green%205%20AST),"""A player with jersey number 8 and jersey color purple performed a 2PT Shot that was made and was assisted by player with jersey number 41.""",7.857912063598633,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=391&GameID=0022400865&Season=2024-25&flag=1&title=Lillard%208%27%20Running%20Finger%20Roll%20Layup%20(18%20PTS)%20(Prince%204%20AST),"""A player with jersey number 00 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 26.""",25.571638822555546,,7,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=307&GameID=0022400952&Season=2024-25&flag=1&title=McDaniels%203%27%20Running%20Layup%20(8%20PTS)%20(Gobert%202%20AST),"""A player with jersey number 15 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 1.""",7.911155939102173,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=585&GameID=0022400866&Season=2024-25&flag=1&title=Murray%203%27%20Driving%20Layup%20(24%20PTS),"""A player with jersey number 13 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 15.""",8.047454833984375,,2,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=462&GameID=0022401219&Season=2024-25&flag=1&title=Dunn%203%27%20Reverse%20Layup%20(2%20PTS)%20(Booker%204%20AST),"""A player with jersey number 34 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 22.""",7.770427227020264,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=15&GameID=0022400433&Season=2024-25&flag=1&title=Clarkson%2023%27%20Jump%20Shot%20(2%20PTS)%20(Sexton%201%20AST),"""A player with jersey number 00 and jersey color purple performed a Free Throw that was made and was assisted by player with jersey number 23.""",18.11424708366394,,5,Free Throw
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=70&GameID=0022400865&Season=2024-25&flag=1&title=Washington%205%27%20Driving%20Hook%20Shot%20(2%20PTS),"""A player with jersey number 11 and jersey color green performed a 2PT Shot that was made and was assisted by player with jersey number 13.""",7.789759874343872,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=552&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%2015%27%20Fadeaway%20Jumper%20(11%20PTS)%20(Konchar%201%20AST),"""A player with jersey number 25 and jersey color blue performed a Rebound.""",0.7392380237579346,,0,Rebound
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=518&GameID=0022400860&Season=2024-25&flag=1&title=Kispert%208%27%20Driving%20Floating%20Jump%20Shot%20(10%20PTS)%20(Holmes%203%20AST),"""A player with jersey number 9 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 3.""",21.69288396835327,,6,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=154&GameID=0022400860&Season=2024-25&flag=1&title=Green%201%27%20Pullup%20Jump%20Shot%20(8%20PTS),"""A player with jersey number 1 and jersey color purple performed a 3PT Shot that was made and was assisted by player with jersey number 10.""",7.783521890640259,,2,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=48&GameID=0022400384&Season=2024-25&flag=1&title=McCollum%2011%27%20Step%20Back%20Jump%20Shot%20(4%20PTS),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 7.""",0.9251258373260498,,0,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=55&GameID=0022400394&Season=2024-25&flag=1&title=Sochan%201%27%20Reverse%20Layup%20(4%20PTS)%20(Wembanyama%201%20AST),"""A player with jersey number 10 and jersey color black performed a 2PT Shot that was made and was assisted by player with jersey number 24.""",21.660977125167847,,6,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=237&GameID=0022400919&Season=2024-25&flag=1&title=Beasley%208%27%20Driving%20Floating%20Jump%20Shot%20(4%20PTS)%20(Schroder%201%20AST),"""A player with jersey number 24 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 10.""",8.050877332687378,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=147&GameID=0022400378&Season=2024-25&flag=1&title=MISS%20Jackson%20Jr.%2010%27%20Driving%20Floating%20Jump%20Shot,"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",0.9368996620178224,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=609&GameID=0022400884&Season=2024-25&flag=1&title=Lillard%201%27%20Driving%20Layup%20(20%20PTS),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 7.""",1.0533819198608398,,0,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=94&GameID=0022400894&Season=2024-25&flag=1&title=Sensabaugh%203%27%20Driving%20Layup%20(8%20PTS)%20(Martin%201%20AST),"""A player with jersey number 22 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",7.965954780578613,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=46&GameID=0022400901&Season=2024-25&flag=1&title=Moody%203%27%20Running%20Layup%20(2%20PTS)%20(Curry%201%20AST),"""A player with jersey number 4 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 33.""",25.33281111717224,,7,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=69&GameID=0022400898&Season=2024-25&flag=1&title=MISS%20Cunningham%2027%27%203PT%20Pullup%20Jump%20Shot,"""A player with jersey number 10 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 11.""",7.821973085403442,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=152&GameID=0022401222&Season=2024-25&flag=1&title=MISS%20Salaun%2030%27%203PT%20Jump%20Shot,"""A player with jersey number 1 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 24.""",11.07752799987793,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=311&GameID=0022400860&Season=2024-25&flag=1&title=Green%2025%27%203PT%20Jump%20Shot%20(11%20PTS)%20(Smith%20Jr.%202%20AST),"""A player with jersey number 5 and jersey color purple performed a 2PT Shot that was made and was assisted by player with jersey number 1.""",7.822658777236939,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=288&GameID=0022401226&Season=2024-25&flag=1&title=Powell%2024%27%203PT%20Jump%20Shot%20(16%20PTS)%20(Zubac%203%20AST),"""A player with jersey number 24 and jersey color red performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",21.67328000068665,,6,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=624&GameID=0022400367&Season=2024-25&flag=1&title=Garza%2025%27%203PT%20Jump%20Shot%20(5%20PTS)%20(Dillingham%205%20AST),"""A player with jersey number 5 and jersey color white performed a Free Throw.""",7.51335883140564,,2,Free Throw
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=314&GameID=0022400363&Season=2024-25&flag=1&title=MISS%20Brown%2026%27%203PT%20Jump%20Shot,"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",0.998033046722412,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=40&GameID=0022400870&Season=2024-25&flag=1&title=MISS%20Wagner%2028%27%203PT%20Jump%20Shot,"""A player with jersey number 22 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 5.""",14.841154098510742,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=432&GameID=0022400382&Season=2024-25&flag=1&title=BUCKS%20Rebound,"""A player with jersey number 11 and jersey color green performed a 3PT Shot that was made and was assisted by player with jersey number 13.""",11.200368881225586,,3,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=162&GameID=0022400863&Season=2024-25&flag=1&title=MISS%20Castle%2032%27%203PT%20Pullup%20Jump%20Shot,"""A player with jersey number 5 and jersey color black performed a Steal.""",14.495298862457275,,4,Steal
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=209&GameID=0022401228&Season=2024-25&flag=1&title=Doncic%2029%27%203PT%20Jump%20Shot%20(24%20PTS)%20(Dinwiddie%202%20AST),"""A player with jersey number 0 and jersey color blue performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",21.70569682121277,,6,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=425&GameID=0022400872&Season=2024-25&flag=1&title=George%2026%27%203PT%20Pullup%20Jump%20Shot%20(8%20PTS),"""A player with jersey number 11 and jersey color purple performed a 2PT Shot that was made and was assisted by player with jersey number 1.""",7.813931941986084,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=645&GameID=0022400869&Season=2024-25&flag=1&title=Burks%2027%27%203PT%20Pullup%20Jump%20Shot%20(12%20PTS)%20(Robinson%205%20AST),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 25.""",11.256114959716797,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=82&GameID=0022401219&Season=2024-25&flag=1&title=SUNS%20Rebound,"""A player with jersey number 11 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 23.""",7.868003845214844,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=560&GameID=0022400926&Season=2024-25&flag=1&title=Simons%2028%27%203PT%20Jump%20Shot%20(28%20PTS)%20(Clingan%203%20AST),"""A player with jersey number 5 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 6.""",14.511670112609863,,4,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=85&GameID=0022400873&Season=2024-25&flag=1&title=MISS%20DiVincenzo%2024%27%203PT%20Jump%20Shot,"""A player with jersey number 4 and jersey color purple performed a 2PT Shot that was made and was assisted by player with jersey number 11.""",7.777936935424805,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=121&GameID=0022400874&Season=2024-25&flag=1&title=Knecht%2026%27%203PT%20Step%20Back%20Jump%20Shot%20(8%20PTS),"""A player with jersey number 33 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 7.""",7.742593050003052,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=496&GameID=0022400374&Season=2024-25&flag=1&title=Mitchell%2025%27%203PT%20Step%20Back%20Jump%20Shot%20(27%20PTS),"""A player with jersey number 45 and jersey color white performed a 3PT Shot that was made.""",7.778160095214844,,2,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=278&GameID=0022400879&Season=2024-25&flag=1&title=Holiday%2026%27%203PT%20Running%20Jump%20Shot%20(8%20PTS)%20(Whitmore%201%20AST),"""A player with jersey number 1 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",21.564002990722656,,6,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=378&GameID=0022400397&Season=2024-25&flag=1&title=MISS%20Walter%203PT%20Jump%20Shot,"""A player with jersey number 8 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",7.647711992263794,,2,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=385&GameID=0022400374&Season=2024-25&flag=1&title=Strus%2028%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Wade%202%20AST),"""A player with jersey number 23 and jersey color white performed a 3PT Shot that was made and was assisted by player with jersey number 7.""",1.0023999214172363,,0,3PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=300&GameID=0022400872&Season=2024-25&flag=1&title=Sensabaugh%203PT%20Jump%20Shot%20(17%20PTS)%20(George%203%20AST),"""A player with jersey number 28 and jersey color purple performed a 2PT Shot that was made and was assisted by player with jersey number 25.""",33.038431882858276,,9,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=295&GameID=0022401224&Season=2024-25&flag=1&title=Wilson%2028%27%203PT%20Jump%20Shot%20(9%20PTS)%20(Simmons%204%20AST),"""A player with jersey number 11 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 2.""",21.59526824951172,,6,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=345&GameID=0022400905&Season=2024-25&flag=1&title=Quickley%2025%27%203PT%20Jump%20Shot%20(13%20PTS)%20(Shead%203%20AST),"""A player with jersey number 23 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 7.""",1.0086369514465332,,0,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=185&GameID=0022400887&Season=2024-25&flag=1&title=MISS%20Alexander-Walker%2025%27%203PT%20Jump%20Shot,"""A player with jersey number 1 and jersey color white performed a 2PT Shot that was made and was assisted by player with jersey number 11.""",11.140367984771729,,3,2PT Shot
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=523&GameID=0022400394&Season=2024-25&flag=1&title=Champagnie%2027%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Paul%205%20AST),"""A player with jersey number 30 and jersey color black performed a 2PT Shot that was made and was assisted by player with jersey number 0.""",7.775336980819702,,2,2PT Shot
